Fid,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,Type,Date_Time,Label,results
10.42.0.211-104.192.110.245-36573-443-6,C1456851744,42,M,28007,M85975013,28007,es_food,31181.79,CASH_OUT,2019-12-22 13:27:09+09,0,0
172.217.12.202-10.42.0.211-443-44143-6,C99215049,33,M,28007,M1823072687,28007,es_transportation,301292.02,CASH_OUT,2019-12-22 13:28:03+09,1,1
172.217.12.142-10.42.0.151-443-41071-6,C19820082,50,F,28007,M1823072687,28007,es_transportation,233629.27,CASH_IN,2019-12-22 13:29:01+09,0,0
10.42.0.211-10.42.0.1-36418-53-17,C927830595,53,F,28007,M348934600,28007,es_transportation,153525.41,PAYMENT,2019-12-22 14:38:00+09,0,0
10.42.0.211-98.139.199.205-44423-443-6,C1591612680,39,M,28007,M1823072687,28007,es_transportation,75862.36,TRANSFER,2019-12-22 14:38:07+09,0,0
173.194.175.102-10.42.0.42-443-38606-6,C955592184,39,F,28007,M1823072687,28007,es_transportation,111786.64,CASH_IN,2019-12-22 15:43:26+09,1,1
203.205.158.62-10.42.0.151-80-43186-6,C1682236855,59,M,28007,M1823072687,28007,es_transportation,5197.14,PAYMENT,2019-12-22 15:44:31+09,0,0
172.217.11.35-10.42.0.211-443-53328-6,C5748649,38,F,28007,M1823072687,28007,es_transportation,11032.24,DEBIT,2019-12-22 15:44:39+09,0,0
10.42.0.211-23.21.95.195-46926-443-6,C567616900,25,M,28007,M348934600,28007,es_transportation,54743.04,PAYMENT,2019-12-22 15:44:41+09,1,1
10.42.0.211-10.42.0.1-52030-53-17,C154987119,56,M,28007,M1823072687,28007,es_transportation,323431.01,CASH_OUT,2019-12-22 15:46:44+09,0,0
10.42.0.211-23.21.51.186-38191-443-6,C92282564,41,F,28007,M1823072687,28007,es_transportation,385477.1,CASH_IN,2019-12-22 15:47:01+09,0,0
198.11.136.24-10.42.0.211-443-58521-6,C1658450442,52,F,28007,M1823072687,28007,es_transportation,22766.25,CASH_OUT,2019-12-22 15:47:26+09,1,1
10.42.0.151-119.167.164.115-50948-80-6,C1056476734,56,M,28007,M1823072687,28007,es_transportation,283265.55,PAYMENT,2019-12-22 15:51:12+09,0,0
10.42.0.211-91.190.219.45-44023-12350-6,C1192557067,46,F,28007,M1823072687,28007,es_transportation,189141.88,TRANSFER,2019-12-22 15:51:19+09,0,0
10.42.0.211-66.231.239.122-42252-80-6,C1577104524,26,M,28007,M1823072687,28007,es_transportation,214184.82,TRANSFER,2019-12-22 16:25:37+09,0,0
172.217.10.10-10.42.0.151-443-43728-6,C437836513,47,M,28007,M1823072687,28007,es_transportation,539.73,TRANSFER,2019-12-22 16:25:06+09,1,1
10.42.0.211-104.192.108.27-42226-80-6,C1170049298,54,F,28007,M1823072687,28007,es_transportation,38784.83,TRANSFER,2019-12-22 16:25:14+09,0,0
157.55.56.155-10.42.0.211-40019-60774-17,C73760959,41,M,28007,M348934600,28007,es_transportation,41538.89,TRANSFER,2019-12-22 16:25:27+09,0,0
10.42.0.151-52.84.134.158-38842-443-6,C757950779,56,M,28007,M1823072687,28007,es_transportation,3174368.89,TRANSFER,2019-12-22 16:25:30+09,1,1
172.217.7.164-10.42.0.211-443-51730-6,C1494778598,66,M,28007,M348934600,28007,es_transportation,409361.02,TRANSFER,2019-12-22 16:32:36+09,0,0
10.42.0.151-10.42.0.1-44936-53-17,C1100510913,39,M,28007,M1823072687,28007,es_transportation,531096.18,TRANSFER,2019-12-22 16:32:37+09,1,1
172.217.10.106-10.42.0.42-443-39251-6,C1546864044,49,M,28007,M1823072687,28007,es_transportation,870.79,TRANSFER,2019-12-22 16:32:54+09,0,0
10.42.0.211-104.97.95.172-36258-80-6,C1620825260,57,F,28007,M1823072687,28007,es_transportation,5843.28,TRANSFER,2019-12-22 16:35:52+09,0,0
172.217.10.99-10.42.0.42-443-57853-6,C1875710426,57,M,28007,M1823072687,28007,es_transportation,8851.44,TRANSFER,2019-12-22 16:36:36+09,1,1
10.42.0.211-10.42.0.1-55230-53-17,C1928450094,35,M,28007,M1823072687,28007,es_transportation,2001.83,TRANSFER,2019-12-22 16:37:13+09,0,0
202.77.129.150-10.42.0.211-80-49342-6,C875900250,32,M,28007,M17379832,28007,es_sportsandtoys,401089.37,TRANSFER,2019-12-22 16:38:43+09,1,1
10.42.0.211-10.42.0.1-10210-53-17,C1886871597,72,F,28007,M17379832,28007,es_sportsandtoys,335324.13,TRANSFER,2019-12-22 16:38:51+09,0,0
172.217.9.234-10.42.0.211-443-40824-6,C1736027541,36,F,28007,M1823072687,28007,es_transportation,159757.05,TRANSFER,2019-12-22 16:39:18+09,1,1
172.217.3.110-10.42.0.151-443-43755-6,C171977183,41,M,28007,M1823072687,28007,es_transportation,38868.82,TRANSFER,2019-12-22 16:39:19+09,0,0
10.42.0.151-103.235.46.212-50769-443-6,C1132392725,25,F,28007,M85975013,28007,es_food,18043.0,TRANSFER,2019-12-22 16:42:19+09,1,1
8.0.6.4-8.6.0.1-0-0-0,C288727438,60,F,28007,M1823072687,28007,es_transportation,85756.87,CASH_IN,2019-12-22 16:44:46+09,0,0
10.42.0.1-10.42.0.42-53-53220-17,C1744581762,49,F,28007,M1823072687,28007,es_transportation,14197.19,CASH_IN,2019-12-22 16:51:41+09,1,1
10.42.0.211-115.236.16.203-39506-80-6,C638223659,45,M,28007,M1823072687,28007,es_transportation,20243.46,CASH_OUT,2019-12-22 16:52:13+09,0,0
10.42.0.151-23.208.87.120-44239-80-6,C278501873,68,F,28007,M348934600,28007,es_transportation,236560.95,TRANSFER,2019-12-22 16:53:00+09,1,1
10.42.0.151-10.42.0.1-45523-53-17,C189483600,28,M,28007,M348934600,28007,es_transportation,217826.94,PAYMENT,2019-12-22 16:53:15+09,0,0
172.217.12.131-10.42.0.151-443-57242-6,C323912860,59,F,28007,M1823072687,28007,es_transportation,20808.09,TRANSFER,2019-12-22 16:54:36+09,0,0
182.22.31.252-10.42.0.211-443-33055-6,C1718318682,38,F,28007,M1823072687,28007,es_transportation,10577.06,TRANSFER,2019-12-22 17:17:34+09,1,1
10.42.0.151-119.146.74.49-36548-443-6,C447736219,28,M,28007,M1823072687,28007,es_transportation,21520.9,TRANSFER,2019-12-22 17:18:14+09,0,0
10.42.0.211-120.27.153.169-48472-80-6,C1475799889,50,F,28007,M348934600,28007,es_transportation,2492.91,TRANSFER,2019-12-22 17:23:44+09,1,1
10.42.0.211-104.88.88.137-55095-80-6,C1935421495,55,F,28007,M1823072687,28007,es_transportation,53167.98,CASH_IN,2019-12-22 17:25:42+09,0,0
10.42.0.211-10.42.0.1-42674-53-17,C582479974,48,M,28007,M85975013,28007,es_food,7983.06,CASH_OUT,2019-12-22 17:26:08+09,1,1
10.42.0.211-104.192.110.245-38585-443-6,C1986701933,50,F,28007,M1823072687,28007,es_transportation,203313.26,TRANSFER,2019-12-22 17:27:27+09,1,1
10.42.0.211-47.88.68.21-42018-443-6,C1890250226,37,M,28007,M85975013,28007,es_food,8243.42,CASH_OUT,2019-12-22 17:27:58+09,0,0
10.42.0.211-10.42.0.1-57697-53-17,C1187979419,56,F,28007,M348934600,28007,es_transportation,40693.11,CASH_OUT,2019-12-22 17:28:26+09,1,1
10.42.0.1-10.42.0.42-53-6423-17,C28023491,50,F,28007,M1823072687,28007,es_transportation,3539.11,PAYMENT,2019-12-22 17:28:35+09,0,0
10.42.0.211-72.21.206.141-48533-443-6,C814878326,49,F,28007,M1823072687,28007,es_transportation,10370.02,PAYMENT,2019-12-22 17:29:13+09,0,0
172.217.3.98-10.42.0.211-443-59585-6,C1159279360,41,F,28007,M1053599405,28007,es_health,15307.77,PAYMENT,2019-12-22 17:29:42+09,1,1
10.42.0.151-10.42.0.1-7266-53-17,C1159279360,68,F,28007,M1913465890,28007,es_health,4029.02,CASH_OUT,2019-12-22 17:29:54+09,0,0
172.217.11.10-10.42.0.211-443-53235-6,C363029037,76,M,28007,M1823072687,28007,es_transportation,21752.32,PAYMENT,2019-12-22 17:30:09+09,1,1
172.217.7.195-10.42.0.151-443-36687-17,C366069783,50,F,28007,M840466850,28007,es_tech,5570.94,PAYMENT,2019-12-22 17:40:11+09,0,0
10.42.0.211-23.50.64.177-58623-443-6,C366069783,42,F,28007,M1416436880,28007,es_tech,8803.05,PAYMENT,2019-12-22 17:43:56+09,0,0
10.42.0.211-10.42.0.1-44629-53-17,C1817842389,37,M,28007,M1600850729,28007,es_fashion,19244.71,PAYMENT,2019-12-22 18:26:55+09,1,1
205.204.101.182-10.42.0.211-443-51817-6,C200511130,44,M,28007,M1823072687,28007,es_transportation,1272364.95,PAYMENT,2019-12-22 18:27:26+09,0,0
172.217.12.161-10.42.0.211-443-52615-6,C189036899,46,F,28007,M349281107,28007,es_fashion,34795.78,PAYMENT,2019-12-22 18:28:41+09,1,1
10.42.0.211-10.42.0.1-32070-53-17,C1652856443,49,M,28007,M855959430,28007,es_hyper,108246.43,PAYMENT,2019-12-22 18:29:22+09,0,0
10.42.0.211-58.63.236.212-49472-443-6,C2007253908,35,M,28007,M1823072687,28007,es_transportation,10763.36,PAYMENT,2019-12-22 18:30:17+09,0,0
180.149.136.194-10.42.0.211-443-42020-6,C1902378891,64,F,28007,M1823072687,28007,es_transportation,1098914.51,CASH_OUT,2019-12-22 18:32:28+09,1,1
172.217.12.163-10.42.0.42-443-53013-6,C1861613802,29,M,28007,M1823072687,28007,es_transportation,610714.32,PAYMENT,2019-12-22 18:33:47+09,0,0
10.42.0.1-10.42.0.42-53-15744-17,C1803364571,31,M,28007,M1823072687,28007,es_transportation,1536210.03,CASH_OUT,2019-12-22 18:43:00+09,1,1
209.10.120.26-10.42.0.211-80-42195-6,C619451848,21,F,28007,M1823072687,28007,es_transportation,1748755.13,CASH_IN,2019-12-22 18:43:07+09,0,0
172.217.10.240-10.42.0.151-443-35082-6,C2028528769,60,M,28007,M348934600,28007,es_transportation,1701737.37,CASH_OUT,2019-12-22 18:42:47+09,1,1
172.217.6.202-10.42.0.42-443-33724-6,C461156176,45,F,28007,M1823072687,28007,es_transportation,828848.63,CASH_OUT,2019-12-22 18:46:16+09,1,1
216.58.219.225-10.42.0.42-443-34545-6,C1122835446,60,F,28007,M1823072687,28007,es_transportation,88526.29,CASH_OUT,2019-12-22 18:46:21+09,0,0
10.42.0.151-104.254.66.16-56905-80-6,C2043823425,44,F,28007,M348934600,28007,es_transportation,465819.82,PAYMENT,2019-12-22 18:47:34+09,1,1
198.105.244.11-10.42.0.151-80-36984-6,C166353588,55,F,28007,M348934600,28007,es_transportation,1223142.67,PAYMENT,2019-12-22 19:13:47+09,0,0
199.16.156.43-10.42.0.151-443-37029-6,C166353588,23,F,28007,M1823072687,28007,es_transportation,254541.2,PAYMENT,2019-12-22 19:14:03+09,1,1
180.149.138.210-10.42.0.151-80-44508-6,C1849046345,66,F,28007,M348934600,28007,es_transportation,28377.39,TRANSFER,2019-12-22 19:14:09+09,0,0
10.42.0.151-10.42.0.1-60826-53-17,C2034859281,51,F,28007,M1823072687,28007,es_transportation,440816.18,PAYMENT,2019-12-22 19:16:07+09,0,0
172.217.10.234-10.42.0.211-443-54834-6,C1877766749,28,M,28007,M1823072687,28007,es_transportation,194175.49,CASH_IN,2019-12-22 19:16:47+09,0,0
203.205.158.53-10.42.0.211-80-33621-6,C1018153896,61,F,28007,M348934600,28007,es_transportation,80476.86,PAYMENT,2019-12-22 19:17:33+09,1,1
172.217.10.227-10.42.0.151-443-44989-6,C1768385310,39,F,28007,M1823072687,28007,es_transportation,439676.81,PAYMENT,2019-12-22 19:20:57+09,0,0
10.42.0.211-23.206.125.17-34411-80-6,C901025251,44,M,28007,M85975013,28007,es_food,584748.41,TRANSFER,2019-12-22 19:23:22+09,1,1
10.42.0.211-106.39.169.66-52756-80-6,C1542345868,31,F,28007,M348934600,28007,es_transportation,1039935.34,TRANSFER,2019-12-22 19:24:44+09,0,0
10.42.0.42-104.193.88.109-49938-80-6,C1542345868,31,F,28007,M1823072687,28007,es_transportation,134668.43,TRANSFER,2019-12-22 19:25:02+09,1,1
10.42.0.211-121.12.98.64-56592-80-6,C1511894714,38,M,28007,M1823072687,28007,es_transportation,78990.06,TRANSFER,2019-12-22 19:25:44+09,0,0
222.73.28.96-10.42.0.42-80-56094-6,C1002658784,34,M,28007,M1823072687,28007,es_transportation,46229.97,TRANSFER,2019-12-22 19:27:28+09,1,1
10.42.0.151-119.146.74.33-41908-443-6,C2088631865,57,F,28007,M1946091778,28007,es_wellnessandbeauty,83628.6,TRANSFER,2019-12-22 19:28:15+09,0,0
158.85.58.126-10.42.0.151-443-43469-6,C1729776721,63,M,28007,M1823072687,28007,es_transportation,268292.8,TRANSFER,2019-12-22 19:28:34+09,1,1
10.42.0.42-52.179.189.71-55481-443-6,C111217068,41,F,28007,M348934600,28007,es_transportation,482973.27,TRANSFER,2019-12-22 19:28:44+09,0,0
203.205.158.52-10.42.0.42-80-47428-6,C142251484,31,M,28007,M349281107,28007,es_fashion,363733.02,TRANSFER,2019-12-22 19:29:01+09,1,1
10.42.0.211-54.192.38.65-58621-443-6,C356873706,43,M,28007,M348934600,28007,es_transportation,324985.62,TRANSFER,2019-12-22 19:29:01+09,0,0
10.42.0.151-10.42.0.1-46182-53-17,C382789952,32,M,28007,M1823072687,28007,es_transportation,182911.96,TRANSFER,2019-12-22 19:29:39+09,1,1
10.42.0.211-10.42.0.1-5619-53-17,C196786098,36,M,28007,M348934600,28007,es_transportation,439498.57,PAYMENT,2019-12-22 19:29:41+09,0,0
10.42.0.151-119.146.74.49-50464-443-6,C1465725042,50,F,28007,M85975013,28007,es_food,8563.32,DEBIT,2019-12-22 19:29:41+09,1,1
10.42.0.151-69.147.64.33-35517-443-6,C779872024,27,M,28007,M348934600,28007,es_transportation,4827.66,CASH_OUT,2019-12-22 19:34:50+09,0,0
10.42.0.151-108.174.10.10-33881-80-6,C1088853847,66,F,28007,M348934600,28007,es_transportation,8228.37,PAYMENT,2019-12-22 19:35:08+09,1,1
172.217.10.14-10.42.0.151-443-50869-6,C1627004719,46,F,28007,M1823072687,28007,es_transportation,6793.61,CASH_OUT,2019-12-22 19:35:13+09,0,0
10.42.0.211-121.12.98.63-49699-80-6,C1641076533,27,F,28007,M1823072687,28007,es_transportation,20682.73,CASH_OUT,2019-12-22 20:30:05+09,1,1
10.42.0.42-62.138.0.117-56193-80-6,C1983734850,39,M,28007,M151143676,28007,es_barsandrestaurants,24933.86,CASH_IN,2019-12-22 20:32:30+09,0,0
172.217.6.234-10.42.0.151-443-41692-6,C1658591237,43,M,28007,M1823072687,28007,es_transportation,15520.56,PAYMENT,2019-12-22 21:15:44+09,0,0
10.42.0.151-72.30.3.43-54237-443-6,C1413774656,36,F,28007,M1823072687,28007,es_transportation,9474.17,TRANSFER,2019-12-22 21:17:55+09,0,0
172.217.9.244-10.42.0.211-443-45440-6,C1641760998,39,F,28007,M1823072687,28007,es_transportation,153348.49,CASH_IN,2019-12-22 21:18:19+09,1,1
10.42.0.211-10.42.0.1-7665-53-17,C1299368401,61,M,28007,M85975013,28007,es_food,35184.23,CASH_OUT,2019-12-22 21:19:13+09,0,0
10.42.0.211-61.174.50.167-34832-8080-6,C1654186046,67,M,28007,M1823072687,28007,es_transportation,176163.01,CASH_OUT,2019-12-22 21:22:03+09,1,1
216.58.219.195-10.42.0.211-443-45990-6,C929919235,46,M,28007,M1823072687,28007,es_transportation,7020.34,CASH_IN,2019-12-22 21:51:12+09,0,0
172.217.10.2-10.42.0.151-443-55704-6,C1806256044,38,M,28007,M1823072687,28007,es_transportation,742398.71,PAYMENT,2019-12-22 22:08:33+09,1,1
172.217.12.174-10.42.0.151-443-59540-6,C1828345671,42,M,28007,M1823072687,28007,es_transportation,341346.82,CASH_OUT,2019-12-22 22:10:21+09,0,0
10.42.0.42-36.110.213.49-51953-80-6,C1553941793,32,F,28007,M1313686961,28007,es_contents,155323.53,PAYMENT,2019-12-22 22:10:58+09,1,1
202.77.129.230-10.42.0.211-80-44977-6,C1731249040,29,F,28007,M1823072687,28007,es_transportation,19587.55,CASH_OUT,2019-12-22 22:39:54+09,0,0
205.185.216.42-10.42.0.151-80-52623-6,C418638324,67,F,28007,M1823072687,28007,es_transportation,17199.51,CASH_OUT,2019-12-22 22:40:29+09,1,1
10.42.0.42-23.208.218.4-60794-443-6,C2084566155,43,F,28007,M1823072687,28007,es_transportation,22179.41,CASH_IN,2019-12-22 22:40:42+09,0,0
10.42.0.211-47.89.69.217-38703-443-6,C2092526272,64,F,28007,M1823072687,28007,es_transportation,59636.05,TRANSFER,2019-12-22 22:40:44+09,1,1
182.140.183.58-10.42.0.151-80-56995-6,C384665757,36,F,28007,M1823072687,28007,es_transportation,5914.58,PAYMENT,2019-12-22 22:40:35+09,0,0
10.42.0.151-10.42.0.1-65000-53-17,C376073938,37,M,28007,M1823072687,28007,es_transportation,7804.0,CASH_OUT,2019-12-22 22:48:01+09,0,0
10.42.0.211-23.201.25.161-42562-443-6,C1193582671,38,F,28007,M348934600,28007,es_transportation,18209.75,CASH_OUT,2019-12-22 22:48:19+09,0,0
10.42.0.211-104.118.222.227-60449-443-6,C1385406679,48,M,28007,M348934600,28007,es_transportation,26730.9,CASH_OUT,2019-12-22 22:49:51+09,1,1
172.217.10.78-10.42.0.151-443-60326-6,C1765886577,35,F,28007,M1823072687,28007,es_transportation,8595.69,TRANSFER,2019-12-22 22:52:43+09,0,0
172.217.12.174-10.42.0.151-443-41025-6,C1141582476,25,F,28007,M1823072687,28007,es_transportation,2780.16,TRANSFER,2019-12-22 22:52:27+09,1,1
10.42.0.151-10.42.0.1-25989-53-17,C365152877,26,F,28007,M1823072687,28007,es_transportation,4826.74,TRANSFER,2019-12-22 22:52:28+09,0,0
10.42.0.211-119.146.74.34-47536-80-6,C1713848243,57,F,28007,M1823072687,28007,es_transportation,6326.23,TRANSFER,2019-12-22 22:53:11+09,1,1
10.42.0.211-52.84.29.154-52850-443-6,C597641228,38,M,28007,M1823072687,28007,es_transportation,17069.67,TRANSFER,2019-12-22 22:53:09+09,0,0
10.42.0.211-69.147.82.61-41643-443-6,C944634193,34,F,28007,M1823072687,28007,es_transportation,14568.37,TRANSFER,2019-12-22 22:58:30+09,1,1
10.42.0.211-52.84.134.65-39975-443-6,C1869142879,33,F,28007,M1823072687,28007,es_transportation,69199.24,TRANSFER,2019-12-22 22:58:38+09,0,0
10.42.0.151-104.192.110.245-49112-443-6,C1297358265,35,M,28007,M348934600,28007,es_transportation,216949.39,TRANSFER,2019-12-22 22:59:32+09,0,0
203.130.53.126-10.42.0.211-80-44600-6,C941369654,43,M,28007,M1823072687,28007,es_transportation,250512.71,TRANSFER,2019-12-22 22:59:38+09,1,1
10.42.0.211-52.7.149.66-58364-443-6,C1253760419,83,F,28007,M1823072687,28007,es_transportation,415838.33,TRANSFER,2019-12-22 22:59:43+09,0,0
172.217.10.77-10.42.0.151-443-50513-6,C208514238,53,M,28007,M1823072687,28007,es_transportation,434310.06,TRANSFER,2019-12-22 23:11:54+09,1,1
172.217.10.42-10.42.0.42-443-36439-6,C90085212,41,M,28007,M1823072687,28007,es_transportation,122346.1,TRANSFER,2019-12-22 23:12:24+09,0,0
10.42.0.1-10.42.0.42-53-35521-17,C276409392,44,F,28007,M348934600,28007,es_transportation,17275.16,TRANSFER,2019-12-22 23:14:55+09,1,1
172.217.3.106-10.42.0.211-443-45722-6,C1421006824,56,F,28007,M1823072687,28007,es_transportation,28683.35,TRANSFER,2019-12-22 23:23:11+09,0,0
10.42.0.211-10.42.0.1-31534-53-17,C648063518,41,M,28007,M1823072687,28007,es_transportation,9399.1,TRANSFER,2019-12-22 23:32:43+09,0,0
10.42.0.211-10.42.0.1-26285-53-17,C1497135910,23,M,28007,M348934600,28007,es_transportation,13402.06,CASH_IN,2019-12-22 23:33:26+09,1,1
10.42.0.151-31.13.71.52-55032-80-6,C1240746302,42,M,28007,M1823072687,28007,es_transportation,364436.21,CASH_OUT,2019-12-22 23:33:46+09,0,0
10.42.0.211-119.146.74.33-50820-443-6,C61142824,36,M,28007,M1823072687,28007,es_transportation,125785.27,PAYMENT,2019-12-22 23:44:29+09,1,1
10.42.0.211-113.108.216.233-48764-80-6,C1435256152,79,F,28007,M1823072687,28007,es_transportation,21316.79,CASH_OUT,2019-12-22 23:45:12+09,0,0
10.42.0.151-10.42.0.1-62862-53-17,C2031167542,66,M,28007,M1823072687,28007,es_transportation,185145.38,CASH_OUT,2019-12-22 23:45:24+09,1,1
172.217.10.99-10.42.0.151-443-46774-6,C891364505,41,F,28007,M1823072687,28007,es_transportation,347537.13,PAYMENT,2019-12-22 23:46:35+09,1,1
172.217.11.3-10.42.0.151-443-55848-6,C967109509,33,M,28007,M1823072687,28007,es_transportation,198718.44,CASH_IN,2019-12-22 23:47:57+09,0,0
10.42.0.211-76.13.28.196-58982-443-6,C521595859,29,F,28007,M1823072687,28007,es_transportation,1221076.05,PAYMENT,2019-12-22 23:49:03+09,1,1
183.79.249.252-10.42.0.211-443-52898-6,C1857263556,21,F,28007,M85975013,28007,es_food,1317251.54,PAYMENT,2019-12-22 23:50:22+09,0,0
10.42.0.211-10.42.0.1-57803-53-17,C1202857292,56,F,28007,M1823072687,28007,es_transportation,92644.69,PAYMENT,2019-12-22 23:50:54+09,0,0
10.42.0.211-31.13.80.52-57394-443-6,C1514271157,31,M,28007,M1823072687,28007,es_transportation,6149.49,CASH_OUT,2019-12-22 23:51:04+09,1,1
10.42.0.211-23.194.140.226-48017-80-6,C164104645,68,F,28007,M1823072687,28007,es_transportation,826877.79,PAYMENT,2019-12-22 23:51:29+09,0,0
10.42.0.211-123.125.115.164-46709-443-6,C839839520,45,F,28007,M209847108,28007,es_wellnessandbeauty,67100.28,PAYMENT,2019-12-22 23:52:37+09,0,0
10.42.0.151-10.42.0.1-54298-53-17,C839839520,37,F,28007,M78078399,28007,es_wellnessandbeauty,532951.94,PAYMENT,2019-12-22 23:53:14+09,0,0
10.42.0.211-54.192.38.236-54570-443-6,C839839520,32,F,28007,M97925176,28007,es_wellnessandbeauty,724077.74,PAYMENT,2019-12-22 23:54:33+09,1,1
180.149.138.210-10.42.0.42-80-57863-6,C1271627744,36,F,28007,M348934600,28007,es_transportation,240825.2,PAYMENT,2019-12-22 23:55:18+09,1,1
10.42.0.211-38.69.238.17-48292-80-6,C2000956624,48,M,28007,M1823072687,28007,es_transportation,4396.53,CASH_IN,2019-12-22 23:55:31+09,0,0
222.73.28.96-10.42.0.211-80-45277-6,C2052617893,48,F,28007,M1823072687,28007,es_transportation,213155.76,CASH_OUT,2019-12-22 23:56:01+09,1,1
10.42.0.211-23.21.95.195-36444-443-6,C2055186059,64,F,28007,M85975013,28007,es_food,118030.31,PAYMENT,2019-12-22 23:56:19+09,0,0
10.42.0.151-74.125.29.154-46608-443-6,C781096653,49,F,28007,M1823072687,28007,es_transportation,383590.27,PAYMENT,2019-12-22 23:58:56+09,0,0
172.217.7.164-10.42.0.211-443-58255-6,C936435497,37,M,28007,M1823072687,28007,es_transportation,231386.66,CASH_IN,2019-12-23 00:00:07+09,1,1
10.42.0.1-10.42.0.42-53-20582-17,C870503362,47,F,28007,M348934600,28007,es_transportation,14180.22,TRANSFER,2019-12-23 00:00:38+09,0,0
10.42.0.211-123.125.29.220-52250-80-6,C711451919,67,F,28007,M348934600,28007,es_transportation,1853.15,CASH_OUT,2019-12-23 00:01:30+09,1,1
10.42.0.151-52.84.26.207-47043-80-6,C1421601814,30,F,28007,M349281107,28007,es_fashion,37742.96,PAYMENT,2019-12-23 00:02:56+09,0,0
10.42.0.1-10.42.0.42-53-24470-17,C1421601814,55,F,28007,M1600850729,28007,es_fashion,48041.16,PAYMENT,2019-12-23 00:07:59+09,1,1
183.79.250.251-10.42.0.211-80-34838-6,C978637475,60,F,28007,M1823072687,28007,es_transportation,671.47,PAYMENT,2019-12-23 00:08:38+09,0,0
10.42.0.1-10.42.0.42-53-12676-17,C168310052,39,M,28007,M1823072687,28007,es_transportation,3552.57,CASH_OUT,2019-12-23 00:08:43+09,0,0
10.42.0.42-103.7.30.118-38759-80-6,C1255236689,53,F,28007,M1823072687,28007,es_transportation,225103.3,CASH_OUT,2019-12-23 00:09:00+09,0,0
172.217.12.138-10.42.0.211-443-45643-6,C87697988,39,F,28007,M348934600,28007,es_transportation,43675.72,PAYMENT,2019-12-23 01:10:45+09,1,1
172.217.10.225-10.42.0.211-443-33088-6,C752356138,49,F,28007,M348934600,28007,es_transportation,76555.92,CASH_OUT,2019-12-23 01:10:49+09,0,0
8.8.8.8-10.42.0.211-53-35534-17,C1128965136,33,F,28007,M1823072687,28007,es_transportation,187714.95,CASH_OUT,2019-12-23 01:11:18+09,1,1
